Area,GWASId,RingNumber,RingYear,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Hoge_Veluwe,1013,AR...40282,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,723,AR...40185,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1012,AR...40183,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1016,AR...40163,2010,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,772,AR...67489,2010,,,,,,,,,,,,,,,,,1,1,,,,
Hoge_Veluwe,802,AR...18863,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,713,AR...45852,2010,,,,,,,,,,,,,,,,,,1,1,,,
Warnsborn,732,AR...30938,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,726,AR...30940,2010,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,683,AR...30941,2010,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,682,AR...30942,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,703,AR...30935,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,700,AR...30957,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,731,AR...30934,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,734,AR...40885,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2904,AR...65294,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,737,AR...40894,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2906,AR...41176,2010,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,687,AR...45631,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,679,AR...45841,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,676,AR...30943,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,701,AR...30864,2010,,,,,,,,,,,,,,,,,1,1,,,,
Warnsborn,677,AR...30815,2010,,,,,,,,,,,,,,,,,1,,1,1,,
Westerheide,493,AR...30818,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,645,AR...30822,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,763,AR...30826,2010,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,684,AR...30829,2010,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,450,AR...11976,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Warnsborn,725,AR...30861,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,727,AR...40886,2010,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,673,AR...30881,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,674,AR...30882,2010,,,,,,,,,,,,,,,,,1,1,1,,,
Westerheide,685,AR...30925,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,711,AR...30926,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,686,AR...30931,2010,,,,,,,,,,,,,,,,,1,,,,,
Warnsborn,706,AR...30932,2010,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,2909,AR...30887,2010,,,,,,,,,,,,,,,,,,1,1,1,1,1
Warnsborn,2900,AR...65123,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2907,AR...65060,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,3159,AR...65272,2010,,,,,,,,,,,,,,,,,,1,1,,,
Warnsborn,2903,AR...65107,2010,,,,,,,,,,,,,,,,,,1,1,,,
Warnsborn,3115,AR...65283,2010,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2902,AR...65114,2010,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,2918,AR...93063,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,96,AR...97301,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,77,AR...76938,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,87,AR...97303,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,1619,AR...76072,2011,,,,,,,,,,,,,,,,,,,,,1,
Buunderkamp,1798,AR...76275,2011,,,,,,,,,,,,,,,,,,,,,1,
Buunderkamp,902,AR...76733,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,3169,AR...93159,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,903,AR...76737,2011,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,86,AR...76808,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,53,AR...76949,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,65,AR...93698,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,3177,AR...93042,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,168,AR...30968,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Oosterhout,886,AR...08702,2011,,,,,,,,,,,,,,,,,,1,,1,,
Buunderkamp,888,AR...76738,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,178,AR...30980,2011,,,,,,,,,,,,,,,,,,1,1,1,1,
Westerheide,191,AR...30996,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Hoge_Veluwe,25,AR...91248,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2949,AR...92107,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,190,AR...30998,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Buunderkamp,78,AR...76939,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,448,AR...45600,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,61,AR...93268,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Oosterhout,63,AR...93364,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,2919,AR...93369,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,66,AR...93261,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,885,AR...08656,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Warnsborn,179,AJ...76779,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Buunderkamp,32,AR...76049,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,93,AR...76050,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,72,AR...76088,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,64,AR...93474,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Buunderkamp,85,AR...76785,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,901,AR...76329,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,2920,AR...93381,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,2923,AR...93590,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,2968,AR...76532,2011,,,,,,,,,,,,,,,,,,,1,1,,
Buunderkamp,2974,AR...76666,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,2971,AR...76703,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,2921,AR...93600,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,75,AR...76149,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,68,AR...76172,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,91,AR...76198,2011,,,,,,,,,,,,,,,,,,1,,,,
Buunderkamp,97,AR...76250,2011,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,3170,AR...93347,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,3120,AR...91722,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,83,AR...76094,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,437,AR...89131,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2940,AR...91007,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,453,AR...92225,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,433,AR...92302,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,3122,AR...92346,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,411,AR...92452,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2967,AR...92462,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2965,AR...92914,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,439,AR...89414,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,416,AR...91767,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2935,AR...89186,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,431,AR...91852,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2950,AR...89124,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2953,AR...89118,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2961,AR...89073,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,2916,AR...93006,2011,,,,,,,,,,,,,,,,,,,1,1,1,1
Hoge_Veluwe,3006,AR...88805,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,895,AR...68949,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,444,AR...67927,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,180,AR...67599,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,2917,AR...93240,2011,,,,,,,,,,,,,,,,,,,1,1,1,
Hoge_Veluwe,2937,AR...89341,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2957,AR...91580,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2963,AR...91094,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,415,AR...91168,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,447,AR...91197,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2943,AR...91230,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,455,AR...91242,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2954,AR...91337,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,417,AR...91393,2011,,,,,,,,,,,,,,,,,,1,1,1,1,
Hoge_Veluwe,436,AR...91395,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,462,AR...91455,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,464,AR...91992,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2933,AR...91481,2011,,,,,,,,,,,,,,,,,,,1,1,1,1
Hoge_Veluwe,446,AR...91872,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2939,AR...91602,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2927,AR...91630,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2925,AR...91638,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2951,AR...91649,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2958,AR...91665,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,576,AR...92997,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,426,AR...91724,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,430,AR...91768,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Westerheide,537,AR...29518,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2934,AR...91471,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,147,AR...76200,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Oosterhout,2922,AR...93598,2011,,,,,,,,,,,,,,,,,,,,1,1,1
Warnsborn,510,AR...90887,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,449,AR...90888,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,54,AR...90897,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,460,AR...90953,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,2969,AR...97486,2011,,,,,,,,,,,,,,,,,,,1,,,
Buunderkamp,899,AR...97306,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,915,AR...93680,2011,,,,,,,,,,,,,,,,,,1,1,1,1,1
Buunderkamp,149,AR...76809,2011,,,,,,,,,,,,,,,,,,1,,1,,
Roekelse_Bos,500,AR...88981,2011,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,148,AR...76324,2011,,,,,,,,,,,,,,,,,,1,1,1,1,
Roekelse_Bos,499,AR...88975,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,2955,AR...91341,2011,,,,,,,,,,,,,,,,,,,1,1,,
Westerheide,2976,AR...90666,2011,,,,,,,,,,,,,,,,,,,1,1,1,1
Warnsborn,2997,AR...90460,2011,,,,,,,,,,,,,,,,,,,,1,,
Westerheide,3126,AR...90391,2011,,,,,,,,,,,,,,,,,,,1,1,1,1
Westerheide,3130,AR...90347,2011,,,,,,,,,,,,,,,,,,,,1,,
Westerheide,3123,AR...90070,2011,,,,,,,,,,,,,,,,,,,1,1,,1
Roekelse_Bos,830,AR...88528,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Oosterhout,113,AR...08653,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,114,AR...08709,2011,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,2972,AR...76688,2011,,,,,,,,,,,,,,,,,,,1,1,1,
Roekelse_Bos,515,AR...88650,2011,,,,,,,,,,,,,,,,,,1,1,,,
Buunderkamp,898,AR...76811,2011,,,,,,,,,,,,,,,,,,1,1,,,
Warnsborn,74,AR...29521,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,507,AR...30986,2011,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,3002,AR...45929,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2944,AR...67925,2011,,,,,,,,,,,,,,,,,,,1,,,
Roekelse_Bos,3009,AR...88036,2011,,,,,,,,,,,,,,,,,,,1,,,
Roekelse_Bos,3007,AR...88065,2011,,,,,,,,,,,,,,,,,,,1,,,
Roekelse_Bos,3008,AR...88260,2011,,,,,,,,,,,,,,,,,,,1,,,
Roekelse_Bos,523,AR...88490,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2938,AR...89093,2011,,,,,,,,,,,,,,,,,,,1,,,
Roekelse_Bos,525,AR...88645,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,182,AR...08643,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,526,AR...88781,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,3010,AR...88797,2011,,,,,,,,,,,,,,,,,,,1,,,
Roekelse_Bos,502,AR...88851,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,516,AR...88894,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,505,AR...88951,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,495,AR...88959,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,487,AR...88962,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,497,AR...88964,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,498,AR...88971,2011,,,,,,,,,,,,,,,,,,1,1,,,
Roekelse_Bos,524,AR...88491,2011,,,,,,,,,,,,,,,,,,1,1,,,
Oosterhout,651,AR...93740,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,599,AR...92186,2011,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,557,AR...30975,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,558,AR...30977,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,559,AR...30978,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,560,AR...30981,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,570,AR...30982,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,2959,AR...91671,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,638,AR...30970,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,434,AR...91494,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,611,AR...30969,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,2981,AR...90259,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,650,AR...93738,2011,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,648,AR...93671,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,2948,AR...89046,2011,,,,,,,,,,,,,,,,,,,,1,,
Oosterhout,552,AR...93669,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,574,AR...92464,2011,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,765,AR...93525,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,2926,AR...91611,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,2992,AR...90289,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,3127,AR...90400,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,442,AR...91086,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,575,AR...92996,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,44,AR...91947,2011,,,,,,,,,,,,,,,,,,1,1,1,1,1
Warnsborn,131,AT...09377,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,3125,AR...90296,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,3124,AR...90291,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,556,AR...30972,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,256,AR...67596,2011,,,,,,,,,,,,,,,,,,1,1,1,,
Oosterhout,761,AR...93021,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2993,AR...90285,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,13,AR...93737,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,2991,AR...90273,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,653,AR...30960,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2924,AR...92580,2011,,,,,,,,,,,,,,,,,,,,1,1,1
Westerheide,589,AR...30962,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,554,AR...30967,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,3128,AR...90398,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,2977,AR...90026,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,644,AR...31000,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,2964,AR...92913,2011,,,,,,,,,,,,,,,,,,,1,1,1,
Hoge_Veluwe,2952,AR...91092,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,414,AR...91104,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,2930,AR...91124,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,760,AR...68904,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,2936,AR...89187,2011,,,,,,,,,,,,,,,,,,,1,,,
Oosterhout,547,AR...93412,2011,,,,,,,,,,,,,,,,,,1,,,,
Roekelse_Bos,2941,AR...89330,2011,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,641,AR...30993,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2978,AR...90027,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2995,AR...90036,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,2979,AR...90047,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,2980,AR...90051,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,3161,AR...90074,2011,,,,,,,,,,,,,,,,,,,1,1,,
Warnsborn,2982,AR...90137,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,2999,AR...90475,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,741,AR...89205,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2985,AR...90549,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,2962,AR...92135,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,3121,AR...91061,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,2990,AR...90810,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,2989,AR...90808,2011,,,,,,,,,,,,,,,,,,,1,1,,
Westerheide,3171,AR...90799,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,2987,AR...90772,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,3001,AR...90720,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,643,AR...30997,2011,,,,,,,,,,,,,,,,,,1,1,,1,
Westerheide,2984,AR...90551,2011,,,,,,,,,,,,,,,,,,,1,,,
Warnsborn,642,AR...30994,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,562,AR...30983,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,646,AR...30984,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,654,AR...30987,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,544,AR...30989,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2986,AR...90547,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,662,AR...30990,2011,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,640,AR...30992,2011,,,,,,,,,,,,,,,,,,1,,,,
Oosterhout,771,AR...93411,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,2975,AR...90664,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,604,AR...67597,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,90,AR...45946,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,100,AR...45949,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,92,AR...45950,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,84,AR...45952,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,94,AR...45953,2011,,,,,,,,,,,,,,,,,,1,,,,
Warnsborn,95,AR...45958,2011,,,,,,,,,,,,,,,,,,,1,,,
Westerheide,81,AR...45959,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,2946,AR...89081,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,268,AR...91850,2011,,,,,,,,,,,,,,,,,,1,1,1,1,
Westerheide,107,AR...29517,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,596,AR...67917,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,588,AR...67947,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,581,AR...68932,2011,,,,,,,,,,,,,,,,,,1,,,,
Hoge_Veluwe,740,AR...68946,2011,,,,,,,,,,,,,,,,,,1,,,,
Westerheide,3003,AR...86166,2011,,,,,,,,,,,,,,,,,,,1,,,
Hoge_Veluwe,766,AR...89044,2011,,,,,,,,,,,,,,,,,,1,1,,,
Hoge_Veluwe,573,AR...92221,2011,,,,,,,,,,,,,,,,,,1,1,,,
Westerheide,125,AR...45960,2011,,,,,,,,,,,,,,,,,,1,1,,,
